raw_row_number,date,time,zipcode,zcta_race,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
8955,19/11/2014,19:48:00,6070,white,,59,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
8990,20/11/2014,14:40:00,6103,white,DOWNTOWN,35,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
8997,20/11/2014,14:42:00,6103,white,DOWNTOWN,58,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
8991,20/11/2014,14:57:00,6103,white,DOWNTOWN,44,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
8992,20/11/2014,15:08:00,6103,white,DOWNTOWN,29,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
8998,20/11/2014,15:11:00,6103,white,DOWNTOWN,46,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
8993,20/11/2014,15:19:00,6103,white,DOWNTOWN,36,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
8995,20/11/2014,15:25:00,6103,white,DOWNTOWN,54,black,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,B,N,N,I
8999,20/11/2014,15:25:00,6103,white,DOWNTOWN,61,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
8994,20/11/2014,15:35:00,6103,white,DOWNTOWN,24,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
8996,20/11/2014,15:35:00,6103,white,DOWNTOWN,40,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
9000,20/11/2014,16:10:00,6112,black,UPPER ALBANY,31,hispanic,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,W,H,O,M
9012,21/11/2014,0:40:00,6103,white,DOWNTOWN,20,white,male,89d9a75b7f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,V
9008,21/11/2014,1:10:00,6112,black,UPPER ALBANY,25,black,male,531ec1b43e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,V
9001|9002,21/11/2014,8:19:00,6120,black,CLAY-ARSENAL,31,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,W,H,O,M
9006,21/11/2014,9:01:00,6103,white,DOWNTOWN,40,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9009,21/11/2014,9:39:00,6106,hispanic_or_latino,BEHIND THE ROCKS,24,black,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9010,21/11/2014,12:55:00,6114,hispanic_or_latino,SHELDON-CHARTER OAK,58,white,male,8f61399bbd,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9007,21/11/2014,12:56:00,6103,white,DOWNTOWN,34,white,female,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,TRUE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,V
9004,21/11/2014,13:40:00,6103,white,DOWNTOWN,53,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9003,21/11/2014,14:01:00,6103,white,DOWNTOWN,26,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9005,21/11/2014,14:13:00,6109,white,,36,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9011,21/11/2014,21:30:00,6106,hispanic_or_latino,SOUTH WEST,43,black,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,V
9016,22/11/2014,2:38:00,6120,black,DOWNTOWN,30,black,female,027b5eaf0e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,B,N,N,I
9014,22/11/2014,8:43:00,6114,hispanic_or_latino,SOUTH END,37,black,female,c9e01c5261,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,V
9015,22/11/2014,10:07:00,6103,white,DOWNTOWN,48,black,male,8f61399bbd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,V
9013,22/11/2014,10:49:00,6120,black,DOWNTOWN,22,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9019,23/11/2014,6:25:00,6103,white,DOWNTOWN,24,hispanic,male,e8e9bd8d8c,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,I
9018,23/11/2014,16:40:00,6106,hispanic_or_latino,FROG HOLLOW,54,white,male,336cf207a7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
9017,23/11/2014,17:39:00,6103,white,DOWNTOWN,34,black,male,bf98bd6c98,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9033,24/11/2014,9:47:00,6112,black,BLUE HILLS,57,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
9032,24/11/2014,9:50:00,6120,black,NORTHEAST,32,black,male,5225783a3a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,TRUE,consent,Window Tint,B,N,C,W
9041,24/11/2014,10:11:00,6120,black,NORTHEAST,70,black,male,c92c08468a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Stop Sign,B,N,N,V
9042,24/11/2014,10:25:00,6120,black,NORTHEAST,36,black,male,c92c08468a,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Window Tint,B,N,N,M
9043,24/11/2014,11:05:00,6112,black,UPPER ALBANY,62,black,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9020,24/11/2014,11:24:00,6103,white,DOWNTOWN,29,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9024,24/11/2014,11:30:00,6120,black,CLAY-ARSENAL,38,hispanic,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,M
9044,24/11/2014,11:36:00,6120,black,CLAY-ARSENAL,25,black,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9036,24/11/2014,11:38:00,6103,white,DOWNTOWN,19,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9030,24/11/2014,12:40:00,6103,white,DOWNTOWN,32,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9037,24/11/2014,12:45:00,6103,white,DOWNTOWN,40,black,female,df0b54e2c2,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Window Tint,B,N,O,W
9031,24/11/2014,12:47:00,6112,black,BLUE HILLS,55,white,male,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,V
9039,24/11/2014,12:50:00,6119,white,PARKVILLE,23,white,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Display of Plates,W,N,O,M
9040,24/11/2014,12:57:00,6103,white,DOWNTOWN,37,black,male,6df3a5d4ba,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9025,24/11/2014,13:09:00,6103,white,DOWNTOWN,37,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9022,24/11/2014,13:10:00,6120,black,NORTHEAST,31,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9035,24/11/2014,13:14:00,6103,white,DOWNTOWN,39,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
9046,24/11/2014,13:20:00,6032,white,ASYLUM HILL,47,white,male,fd22b058dc,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,N,O,V
9038,24/11/2014,13:22:00,6108,white,,43,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9034,24/11/2014,13:31:00,6103,white,DOWNTOWN,28,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Window Tint,W,H,N,I
9026,24/11/2014,13:45:00,6106,hispanic_or_latino,PARKVILLE,36,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,H,O,I
9027,24/11/2014,14:01:00,6103,white,DOWNTOWN,24,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,N,O,I
9028|9029,24/11/2014,14:16:00,6103,white,DOWNTOWN,27,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,B,N,O,I
9023,24/11/2014,14:32:00,6120,black,NORTHEAST,28,black,female,81f290e452,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
9021,24/11/2014,15:02:00,6103,white,DOWNTOWN,39,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9047,24/11/2014,18:24:00,6106,hispanic_or_latino,FROG HOLLOW,61,black,male,03db21bda9,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Traffic Control Signal,B,N,N,M
9045,24/11/2014,18:35:00,6112,black,UPPER ALBANY,20,black,male,57bbe51946,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Window Tint,B,N,N,V
9049,25/11/2014,10:49:00,6106,hispanic_or_latino,BEHIND THE ROCKS,38,hispanic,male,165eb6a70e,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,TRUE,probable cause,Display of Plates,W,H,O,U
9050,25/11/2014,14:15:00,6120,black,CLAY-ARSENAL,26,black,male,5225783a3a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,TRUE,TRUE,TRUE,consent,Traffic Control Signal,B,N,C,W
9048,25/11/2014,20:40:00,6103,white,DOWNTOWN,24,white,male,574580604,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9062,26/11/2014,8:00:00,6112,black,BLUE HILLS,27,black,male,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,W
9063,26/11/2014,8:09:00,6112,black,BLUE HILLS,27,black,female,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,W
9071,26/11/2014,8:15:00,6103,white,DOWNTOWN,34,black,male,d7407eba64,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9064,26/11/2014,8:32:00,6112,black,BLUE HILLS,36,hispanic,female,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,H,O,W
9054,26/11/2014,8:49:00,6120,black,CLAY-ARSENAL,29,black,male,d3be705adb,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9065,26/11/2014,8:53:00,6112,black,BLUE HILLS,68,black,male,0a7acebc68,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,W
9068,26/11/2014,9:35:00,6117,white,UPPER ALBANY,31,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
9053,26/11/2014,9:41:00,6120,black,CLAY-ARSENAL,22,black,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9052,26/11/2014,10:06:00,6120,black,CLAY-ARSENAL,31,black,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9069,26/11/2014,10:23:00,6120,black,NORTHEAST,37,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9057,26/11/2014,10:33:00,6103,white,DOWNTOWN,51,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9067,26/11/2014,10:42:00,6103,white,DOWNTOWN,20,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,B,N,N,I
9066,26/11/2014,11:16:00,6032,white,WEST END,43,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9059,26/11/2014,11:26:00,6103,white,DOWNTOWN,31,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
9055,26/11/2014,11:45:00,6103,white,DOWNTOWN,52,black,male,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,U
9060,26/11/2014,11:58:00,6103,white,DOWNTOWN,26,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9056,26/11/2014,12:44:00,6103,white,DOWNTOWN,86,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9061,26/11/2014,14:24:00,6103,white,DOWNTOWN,39,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
9058,26/11/2014,14:40:00,6103,white,DOWNTOWN,43,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9070,26/11/2014,15:44:00,6118,white,,54,black,male,c4721a2315,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9072,27/11/2014,1:00:00,6114,hispanic_or_latino,BARRY SQUARE,33,black,male,51f98ef174,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Defective Lights,B,N,O,I
9073,27/11/2014,18:40:00,6114,hispanic_or_latino,SOUTH END,36,black,male,03db21bda9,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,B,N,N,V
9084,28/11/2014,8:25:00,6103,white,DOWNTOWN,28,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,I
9076,28/11/2014,8:50:00,6103,white,DOWNTOWN,29,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9077,28/11/2014,9:16:00,6103,white,DOWNTOWN,61,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,B,N,O,I
9087,28/11/2014,9:21:00,6120,black,NORTHEAST,63,black,male,d5e2385e69,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
9078,28/11/2014,9:32:00,6103,white,DOWNTOWN,37,asian/pacific islander,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Cell Phone,A,N,O,N
9079,28/11/2014,9:49:00,6106,hispanic_or_latino,DOWNTOWN,50,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9080,28/11/2014,10:04:00,6106,hispanic_or_latino,SOUTH GREEN,45,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9081,28/11/2014,10:21:00,6103,white,DOWNTOWN,31,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9082,28/11/2014,10:51:00,6106,hispanic_or_latino,SOUTH GREEN,25,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9083,28/11/2014,11:44:00,6103,white,DOWNTOWN,28,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
9088,28/11/2014,11:48:00,6106,hispanic_or_latino,BARRY SQUARE,62,white,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,M
9075,28/11/2014,13:04:00,6103,white,DOWNTOWN,66,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,N,O,I
9086,28/11/2014,13:11:00,6105,white,ASYLUM HILL,48,black,male,27ac8fd5fc,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,V
9074,28/11/2014,21:45:00,6105,white,ASYLUM HILL,26,black,male,f6acdc7dd6,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,M
9085,28/11/2014,21:49:00,6106,hispanic_or_latino,BEHIND THE ROCKS,17,hispanic,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,H,O,I
9090,29/11/2014,9:30:00,6106,hispanic_or_latino,BEHIND THE ROCKS,27,black,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9089,29/11/2014,13:10:00,6106,hispanic_or_latino,BEHIND THE ROCKS,18,hispanic,female,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,H,O,I
9091,29/11/2014,16:01:00,6106,hispanic_or_latino,SOUTH WEST,35,black,male,c4721a2315,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,I
9092,30/11/2014,11:10:00,6106,hispanic_or_latino,BEHIND THE ROCKS,35,hispanic,male,165eb6a70e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,W,H,O,I
9116,1/12/2014,0:59:00,6103,white,DOWNTOWN,24,hispanic,male,89d9a75b7f,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,H,N,M
9097,1/12/2014,8:54:00,6114,hispanic_or_latino,SOUTH MEADOWS,62,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,H,O,V
9113,1/12/2014,9:28:00,6112,black,UPPER ALBANY,63,black,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9111,1/12/2014,10:12:00,6112,black,CLAY-ARSENAL,18,hispanic,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,M
9098,1/12/2014,10:52:00,6106,hispanic_or_latino,SOUTH WEST,41,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
9110,1/12/2014,11:30:00,6120,black,,60,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,B,N,O,I
9096,1/12/2014,11:35:00,6105,white,WEST END,52,white,female,bfd95da21a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9112,1/12/2014,11:37:00,6106,hispanic_or_latino,FROG HOLLOW,48,hispanic,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,W,H,O,M
9109,1/12/2014,11:50:00,6103,white,DOWNTOWN,38,white,male,6df3a5d4ba,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,N,O,I
9102,1/12/2014,12:02:00,6103,white,DOWNTOWN,61,white,male,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,U
9106,1/12/2014,12:12:00,6101,black,DOWNTOWN,21,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
9105,1/12/2014,12:32:00,6101,black,DOWNTOWN,21,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
9100,1/12/2014,13:44:00,6103,white,DOWNTOWN,50,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9093,1/12/2014,13:50:00,6120,black,,52,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,B,N,O,I
9099,1/12/2014,14:13:00,6103,white,DOWNTOWN,48,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9094,1/12/2014,14:30:00,6112,black,UPPER ALBANY,52,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9095,1/12/2014,14:30:00,6112,black,UPPER ALBANY,52,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
9103,1/12/2014,15:40:00,6103,white,DOWNTOWN,30,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
9114,1/12/2014,15:54:00,6103,white,DOWNTOWN,70,white,female,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,N,O,V
9104,1/12/2014,16:00:00,6120,black,NORTH MEADOWS,49,black,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,B,N,O,I
9107,1/12/2014,16:20:00,6103,white,DOWNTOWN,67,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
9108,1/12/2014,16:20:00,6106,hispanic_or_latino,FROG HOLLOW,29,black,female,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,M
9115,1/12/2014,21:18:00,6114,hispanic_or_latino,SOUTH END,20,hispanic,male,73502a99e3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,H,O,V
9123,2/12/2014,8:36:00,6114,hispanic_or_latino,BARRY SQUARE,33,white,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Suspended License,W,N,O,M
9122,2/12/2014,8:56:00,6106,hispanic_or_latino,FROG HOLLOW,42,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
9154,2/12/2014,9:06:00,6106,hispanic_or_latino,BARRY SQUARE,56,hispanic,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,M
9121,2/12/2014,9:50:00,6106,hispanic_or_latino,BEHIND THE ROCKS,33,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,M
9145,2/12/2014,10:14:00,6112,black,BLUE HILLS,78,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
